winner,game_id,team,feudal_age_uptime,castle_age_uptime,imperial_age_uptime,old_rating,new_rating,match_rating_diff,replay_summary_raw,profile_id,civ,opening
True,365189431,1,,,,896,915,-26.0,{},18758584,cumans,
False,365189431,0,,,,966,948,26.0,{},19277295,celts,
True,365189431,1,,,,936,953,-26.0,{},2948136,byzantines,
False,365189431,0,,,,911,896,26.0,{},17148907,burgundians,
True,365189431,1,,,,913,931,-26.0,{},20397953,huns,
False,365189431,0,,,,944,927,26.0,{},5697440,franks,
True,365189431,1,,,,960,976,-26.0,{},2674754,burgundians,
True,365076902,0,,,,1135,1150,29.0,{},17445635,burgundians,
False,365076902,1,,,,1106,1091,-29.0,{},15746045,persians,
False,365061929,0,,,,761,746,-11.0,{},4137548,teutons,
True,365061929,1,,,,772,811,11.0,{},6537897,spanish,
False,365054926,0,,,,1522,1518,-336.0,{},12498693,lithuanians,
True,365054926,1,,,,1858,1862,336.0,{},19731123,khmer,
True,365053100,0,,,,872,891,12.75,{},5344861,goths,
False,365053100,1,,,,874,861,-12.75,{},11778222,bohemians,
True,365053100,0,,,,978,992,12.75,{},14415367,mongols,
False,365053100,1,,,,950,934,-12.75,{},12453680,hindustanis,
True,365053100,0,,,,968,982,12.75,{},3533651,franks,
False,365053100,1,,,,937,921,-12.75,{},11270424,mongols,
True,365053100,0,,,,962,977,12.75,{},2539819,khmer,
False,365053100,1,,,,968,951,-12.75,{},11353916,turks,
True,365166020,0,,,,998,1012,30.66666666666663,{},1587290,ethiopians,
False,365166020,1,,,,947,933,-30.66666666666663,{},14820811,teutons,
True,365166020,0,,,,1024,1037,30.66666666666663,{},1940242,spanish,
False,365166020,1,,,,1084,1064,-30.66666666666663,{},6931040,byzantines,
True,365166020,0,,,,959,975,30.66666666666663,{},5855937,bohemians,
False,365166020,1,,,,858,848,-30.66666666666663,{},8450356,goths,
False,365161924,0,,,,1108,1096,-95.0,{},14080491,aztecs,
True,365161924,1,,,,1203,1215,95.0,{},12542656,teutons,
False,365200688,0,,,,1692,1669,-36.5,{},404410,saracens,
True,365200688,1,,,,1538,1552,36.5,{},5789718,khmer,
False,365200688,0,,,,1437,1425,-36.5,{},2122850,khmer,
True,365200688,1,,,,1562,1575,36.5,{},11618367,portuguese,
False,365200688,0,,,,1323,1315,-36.5,{},1885683,goths,
True,365200688,1,,,,1513,1528,36.5,{},19443025,saracens,
False,365200688,0,,,,1491,1476,-36.5,{},10275220,britons,
True,365200688,1,,,,1476,1492,36.5,{},17614518,cumans,
True,365077384,0,,,,526,543,-17.0,{},21153226,cumans,
False,365077384,1,,,,543,516,17.0,{},19906465,cumans,
True,365127535,0,,,,1017,1034,-13.0,{},15670031,incas,
False,365127535,1,,,,1030,1013,13.0,{},20161085,cumans,
True,365201540,0,,,,1199,1214,16.0,{},3296397,khmer,
False,365201540,1,,,,1183,1168,-16.0,{},523113,vikings,
False,365198341,0,,,,1006,989,4.5,{},1611381,romans,
True,365198341,1,,,,982,999,-4.5,{},5994360,huns,
False,365198341,0,,,,1045,1027,4.5,{},10077988,malay,
True,365198341,1,,,,989,1006,-4.5,{},5216399,italians,
False,365198341,0,,,,966,951,4.5,{},7960522,teutons,
True,365198341,1,,,,969,986,-4.5,{},11989100,mongols,
False,365198341,0,,,,983,968,4.5,{},2406032,khmer,
True,365198341,1,,,,1042,1056,-4.5,{},2146876,koreans,
True,365192335,0,,,,1790,1808,-46.0,{},2888448,incas,
False,365192335,1,,,,1836,1818,46.0,{},544921,japanese,
True,365185672,0,,,,320,340,-80.0,{},9990283,magyars,
False,365185672,1,,,,400,376,80.0,{},20379392,teutons,
False,365055625,0,,,,1743,1728,-22.0,{},585631,cumans,
True,365055625,1,,,,1765,1780,22.0,{},5655382,mongols,
True,365073492,0,,,,1119,1136,-27.0,{},21764863,saracens,
False,365073492,1,,,,1146,1129,27.0,{},11763416,gurjaras,
True,365137716,0,,,,670,687,-20.0,{},17851579,turks,
False,365137716,1,,,,690,656,20.0,{},857428,dravidians,
True,365119615,0,,,,882,897,19.0,{},1940421,vikings,
False,365119615,1,,,,863,822,-19.0,{},6355289,armenians,
True,365052294,0,,,,1260,1277,-19.0,{},254032,slavs,
False,365052294,1,,,,1279,1262,19.0,{},14626175,mongols,
True,364782399,0,,,,1096,1112,-1.0,{},15509343,poles,
False,364782399,1,,,,1097,1055,1.0,{},323228,berbers,
False,365069272,0,,,,1000,957,-43.0,{},21551005,goths,
True,365069272,1,,,,1043,1057,43.0,{},1851292,magyars,
False,365119343,0,,,,870,855,-14.0,{},3281055,incas,
True,365119343,1,,,,884,918,14.0,{},7043428,britons,
False,365119343,0,,,,870,855,-14.0,{},3538491,tatars,
True,365119343,1,,,,884,918,14.0,{},20298327,franks,
False,365200462,0,,,,1029,1014,-18.0,{},2555227,aztecs,
True,365200462,1,,,,1047,1062,18.0,{},4304638,mongols,
False,365121735,0,,,,774,759,-20.0,{},17702176,aztecs,
True,365121735,1,,,,794,809,20.0,{},16399445,mayans,
False,365204481,0,,,,1616,1597,5.5,{},301023,armenians,
True,365204481,1,,,,1575,1591,-5.5,{},11618367,franks,
False,365204481,0,,,,1605,1587,5.5,{},296704,vietnamese,
True,365204481,1,,,,1529,1547,-5.5,{},1745016,koreans,
False,365204481,0,,,,1493,1480,5.5,{},2731481,burgundians,
True,365204481,1,,,,1545,1562,-5.5,{},10473582,saracens,
False,365204481,0,,,,1548,1533,5.5,{},2214365,spanish,
True,365204481,1,,,,1591,1606,-5.5,{},21318923,incas,
False,365210916,0,,,,1025,1010,-31.0,{},19194895,bohemians,
True,365210916,1,,,,1056,1071,31.0,{},17601900,spanish,
False,365029647,0,,,,1880,1867,-60.0,{},3236492,hindustanis,
True,365029647,1,,,,1940,1953,60.0,{},10457681,britons,
False,365211707,0,,,,1324,1305,-26.0,{},10936884,saracens,
True,365211707,1,,,,1192,1210,26.0,{},2491670,armenians,
False,365211707,0,,,,1313,1295,-26.0,{},10201238,vietnamese,
True,365211707,1,,,,1297,1310,26.0,{},10974967,persians,
False,365211707,0,,,,1160,1148,-26.0,{},10204201,mongols,
True,365211707,1,,,,1332,1344,26.0,{},1924278,chinese,
False,365211707,0,,,,1136,1125,-26.0,{},17167977,persians,
True,365211707,1,,,,1216,1233,26.0,{},2803910,malay,
False,365220644,0,,,,1311,1299,-82.0,{},1685269,tatars,
True,365220644,1,,,,1393,1405,82.0,{},11376790,saracens,
False,365050653,0,,,,362,352,-134.0,{},20536909,goths,
True,365050653,1,,,,496,506,134.0,{},6132280,aztecs,
True,365218717,0,,,,1342,1361,-26.0,{},3350525,burgundians,
False,365218717,1,,,,1396,1379,26.0,{},1963663,mongols,
True,365218717,0,,,,1406,1422,-26.0,{},9601552,huns,
False,365218717,1,,,,1404,1387,26.0,{},958697,chinese,
False,365083098,0,,,,1200,1184,5.0,{},19069974,chinese,
True,365083098,1,,,,1195,1211,-5.0,{},14816409,bengalis,
False,365212617,0,,,,844,829,-14.0,{},2446998,mongols,
True,365212617,1,,,,858,873,14.0,{},14176607,lithuanians,
False,365213384,0,,,,975,961,-53.0,{},2216289,mayans,
True,365213384,1,,,,1028,1042,53.0,{},4259491,magyars,
False,365218791,0,,,,1114,1096,-25.0,{},12059821,goths,
True,365218791,1,,,,1033,1050,25.0,{},2477299,persians,
False,365218791,0,,,,1052,1037,-25.0,{},9952911,huns,
True,365218791,1,,,,1044,1061,25.0,{},2658762,goths,
False,365218791,0,,,,1000,961,-25.0,{},21559197,cumans,
True,365218791,1,,,,1164,1175,25.0,{},1382532,vikings,
True,365386045,0,,,,1555,1572,-100.0,{},10036772,cumans,
False,365386045,1,,,,1619,1597,100.0,{},239211,celts,
True,365386045,0,,,,1357,1382,-100.0,{},10586776,vikings,
False,365386045,1,,,,1593,1572,100.0,{},3081045,malay,
True,365386045,0,,,,1520,1539,-100.0,{},1739917,spanish,
False,365386045,1,,,,1520,1502,100.0,{},577933,bengalis,
False,365318690,0,,,,1535,1519,-3.0,{},3104552,burgundians,
True,365318690,1,,,,1538,1554,3.0,{},2956246,khmer,
True,365250992,0,,,,1496,1509,39.25,{},2682192,gurjaras,
False,365250992,1,,,,1368,1356,-39.25,{},2703336,mongols,
True,365250992,0,,,,1492,1505,39.25,{},975817,italians,
False,365250992,1,,,,1357,1346,-39.25,{},228040,franks,
True,365250992,0,,,,1441,1456,39.25,{},10249337,sicilians,
False,365250992,1,,,,1505,1487,-39.25,{},20480100,italians,
True,365250992,0,,,,1425,1441,39.25,{},16696615,cumans,
False,365250992,1,,,,1467,1451,-39.25,{},21039146,bulgarians,
False,365302394,0,,,,1475,1455,69.66666666666652,{},10136330,armenians,
True,365302394,1,,,,1447,1464,-69.66666666666652,{},1346131,gurjaras,
False,365302394,0,,,,1460,1441,69.66666666666652,{},3012618,persians,
True,365302394,1,,,,1352,1373,-69.66666666666652,{},1596523,huns,
False,365302394,0,,,,1467,1448,69.66666666666652,{},10751886,spanish,
True,365302394,1,,,,1394,1413,-69.66666666666652,{},2562842,vietnamese,
True,365206275,0,,,,1497,1517,-82.0,{},4470112,britons,
False,365206275,1,,,,1579,1559,82.0,{},391135,georgians,
True,365275556,0,,,,1375,1389,38.0,{},6019236,mongols,
False,365275556,1,,,,1337,1323,-38.0,{},7336210,incas,
False,365333360,0,,,,1221,1206,-11.0,{},15516096,japanese,
True,365333360,1,,,,1232,1247,11.0,{},2618492,khmer,
False,365214038,0,,,,1323,1309,-37.0,{},1928335,burgundians,
True,365214038,1,,,,1360,1374,37.0,{},4292429,teutons,
False,365314715,0,,,,1140,1125,-26.0,{},2298536,poles,
True,365314715,1,,,,1166,1181,26.0,{},2517186,goths,
False,365264073,0,,,,1096,1081,-20.0,{},2020558,khmer,
True,365264073,1,,,,1116,1131,20.0,{},2455661,ethiopians,
False,365373557,0,,,,1307,1291,-7.0,{},5488857,mongols,
True,365373557,1,,,,1314,1345,7.0,{},21840463,koreans,
False,365288636,0,,,,1225,1210,-12.0,{},1610324,georgians,
True,365288636,1,,,,1237,1252,12.0,{},2750059,spanish,
True,365254835,0,,,,1288,1305,36.0,{},10116268,mongols,
False,365254835,1,,,,1311,1296,-36.0,{},15257805,malay,
True,365254835,0,,,,1382,1394,36.0,{},5035085,lithuanians,
False,365254835,1,,,,1287,1273,-36.0,{},1616103,magyars,
True,365290558,0,,,,1381,1396,40.5,{},3041011,persians,
False,365290558,1,,,,1329,1316,-40.5,{},4281446,britons,
True,365290558,0,,,,1428,1441,40.5,{},6259197,magyars,
False,365290558,1,,,,1399,1383,-40.5,{},541389,persians,
False,365222655,0,,,,1183,1167,-3.0,{},5871024,spanish,
True,365222655,1,,,,1186,1202,3.0,{},3368841,franks,
False,365252981,0,,,,998,983,-12.0,{},21511441,goths,
True,365252981,1,,,,1010,1025,12.0,{},2579851,persians,
False,365348432,0,,,,924,897,2.75,{},20594219,poles,
True,365348432,1,,,,947,963,-2.75,{},16646541,khmer,
False,365348432,0,,,,1012,993,2.75,{},991262,goths,
True,365348432,1,,,,971,986,-2.75,{},2693174,khmer,
False,365348432,0,,,,861,849,2.75,{},12253673,cumans,
True,365348432,1,,,,940,957,-2.75,{},21770843,spanish,
False,365348432,0,,,,1019,1000,2.75,{},17089714,burgundians,
True,365348432,1,,,,947,963,-2.75,{},15259466,romans,
True,365220204,0,,,,1313,1329,-10.0,{},222185,burmese,
False,365220204,1,,,,1323,1307,10.0,{},5290811,mongols,
True,365233605,0,,,,1346,1363,-23.0,{},18425788,khmer,
False,365233605,1,,,,1369,1352,23.0,{},5290811,mongols,
False,365349581,0,,,,1139,1124,-19.0,{},1687081,ethiopians,
True,365349581,1,,,,1182,1196,19.0,{},2380095,cumans,
False,365349581,0,,,,1147,1132,-19.0,{},1007283,mongols,
True,365349581,1,,,,1142,1158,19.0,{},2473674,tatars,
True,365348211,0,,,,922,937,6.5,{},4372391,byzantines,
False,365348211,1,,,,885,870,-6.5,{},6583193,franks,
True,365348211,0,,,,883,900,6.5,{},4365872,poles,
False,365348211,1,,,,907,891,-6.5,{},8471603,portuguese,
True,365340687,0,,,,1023,1039,-10.0,{},324788,mayans,
False,365340687,1,,,,1033,1017,10.0,{},15271380,hindustanis,
True,365279553,0,,,,973,991,-1.6666666666667425,{},10131590,goths,
False,365279553,1,,,,1006,990,1.6666666666667425,{},1404449,franks,
True,365279553,0,,,,1024,1040,-1.6666666666667425,{},4474874,gurjaras,
False,365279553,1,,,,1000,985,1.6666666666667425,{},15513963,cumans,
True,365279553,0,,,,1041,1056,-1.6666666666667425,{},2418554,vietnamese,
False,365279553,1,,,,1037,1020,1.6666666666667425,{},4470754,persians,
False,365257707,0,,,,852,810,-14.0,{},19592845,cumans,
True,365257707,1,,,,866,881,14.0,{},2547847,lithuanians,
True,365341338,0,,,,691,711,-45.0,{},6148038,teutons,
False,365341338,1,,,,736,718,45.0,{},14813869,bohemians,
True,365237721,0,,,,1464,1474,1.75,{},1537258,spanish,
False,365237721,1,,,,1318,1303,-1.75,{},14020092,persians,
True,365237721,0,,,,1261,1280,1.75,{},823210,franks,
False,365237721,1,,,,1355,1338,-1.75,{},20211678,huns,
True,365237721,0,,,,1325,1341,1.75,{},1831618,cumans,
False,365237721,1,,,,1332,1316,-1.75,{},17486814,khmer,
True,365237721,0,,,,1298,1316,1.75,{},317291,saracens,
False,365237721,1,,,,1336,1320,-1.75,{},10425990,britons,
False,365370407,0,,,,798,783,-30.0,{},6921221,sicilians,
True,365370407,1,,,,828,843,30.0,{},4555772,britons,
False,365269380,0,,,,998,983,-31.0,{},21511441,goths,
True,365269380,1,,,,1029,1044,31.0,{},10789590,bohemians,
False,365384091,0,,,,708,691,38.25,{},21174657,georgians,
True,365384091,1,,,,691,709,-38.25,{},14083224,britons,
False,365384091,0,,,,693,677,38.25,{},264691,japanese,
True,365384091,1,,,,734,750,-38.25,{},1889528,lithuanians,
False,365384091,0,,,,748,729,38.25,{},10502149,celts,
True,365384091,1,,,,687,705,-38.25,{},19657957,franks,
False,365384091,0,,,,750,731,38.25,{},20988268,poles,
True,365384091,1,,,,634,654,-38.25,{},15761427,bohemians,
True,365305580,0,,,,940,955,15.0,{},5589891,slavs,
False,365305580,1,,,,927,911,-15.0,{},4837854,magyars,
True,365305580,0,,,,970,984,15.0,{},17126525,chinese,
False,365305580,1,,,,967,950,-15.0,{},9175516,turks,
True,365305580,0,,,,948,963,15.0,{},3379650,portuguese,
False,365305580,1,,,,906,891,-15.0,{},17890847,lithuanians,
True,365305580,0,,,,893,910,15.0,{},20832889,franks,
False,365305580,1,,,,891,877,-15.0,{},4568495,poles,
True,365229362,0,,,,1000,1044,11.333333333333371,{},21726285,italians,
False,365229362,1,,,,998,981,-11.333333333333371,{},2383251,malay,
True,365229362,0,,,,960,977,11.333333333333371,{},865620,sicilians,
False,365229362,1,,,,951,937,-11.333333333333371,{},21192670,magyars,
True,365229362,0,,,,995,1010,11.333333333333371,{},10118213,hindustanis,
False,365229362,1,,,,972,957,-11.333333333333371,{},17516341,huns,
False,365304063,0,,,,985,969,5.25,{},18775324,ethiopians,
True,365304063,1,,,,1002,1018,-5.25,{},2331996,lithuanians,
False,365304063,0,,,,981,965,5.25,{},3519367,byzantines,
True,365304063,1,,,,1004,1020,-5.25,{},21614406,turks,
False,365304063,0,,,,1003,986,5.25,{},10501826,bohemians,
True,365304063,1,,,,987,1003,-5.25,{},17948949,slavs,
False,365304063,0,,,,1011,994,5.25,{},2571754,turks,
True,365304063,1,,,,966,983,-5.25,{},1954549,poles,
False,365318597,0,,,,1163,1148,-16.0,{},21678692,malay,
True,365318597,1,,,,1179,1194,16.0,{},13611161,franks,
False,365307980,0,,,,1282,1266,-3.0,{},17040338,berbers,
True,365307980,1,,,,1285,1301,3.0,{},232112,saracens,
True,365380313,0,,,,1295,1313,-35.5,{},15444891,magyars,
False,365380313,1,,,,1333,1315,35.5,{},6126393,huns,
True,365380313,0,,,,1300,1318,-35.5,{},14372949,vietnamese,
False,365380313,1,,,,1333,1315,35.5,{},5721048,vietnamese,
True,365350552,0,,,,727,746,13.75,{},2945325,ethiopians,
False,365350552,1,,,,736,723,-13.75,{},2212910,mongols,
True,365350552,0,,,,894,905,13.75,{},16908144,chinese,
False,365350552,1,,,,890,870,-13.75,{},1765639,burgundians,
True,365350552,0,,,,769,786,13.75,{},2007805,goths,
False,365350552,1,,,,733,720,-13.75,{},6640988,gurjaras,
True,365350552,0,,,,803,818,13.75,{},5463977,burmese,
False,365350552,1,,,,779,764,-13.75,{},19191295,incas,
True,365379043,0,,,,841,856,-27.5,{},2143608,britons,
False,365379043,1,,,,840,822,27.5,{},18895828,bulgarians,
True,365379043,0,,,,758,777,-27.5,{},13463362,franks,
False,365379043,1,,,,814,789,27.5,{},21102752,franks,
False,365289307,0,,,,965,950,-32.0,{},18020166,mongols,
True,365289307,1,,,,997,1012,32.0,{},10131590,goths,
False,365340993,0,,,,337,322,-16.0,{},2553924,portuguese,
True,365340993,1,,,,353,368,16.0,{},21662545,ethiopians,
True,365294079,0,,,,1177,1194,4.0,{},2773605,turks,
False,365294079,1,,,,1146,1133,-4.0,{},6687242,franks,
True,365294079,0,,,,1205,1221,4.0,{},1384124,britons,
False,365294079,1,,,,1273,1254,-4.0,{},5376079,cumans,
True,365294079,0,,,,1248,1262,4.0,{},10782841,franks,
False,365294079,1,,,,1187,1172,-4.0,{},5317972,spanish,
True,365294079,0,,,,1201,1217,4.0,{},5475116,poles,
False,365294079,1,,,,1209,1193,-4.0,{},4693529,celts,
False,365220305,0,,,,1451,1440,-115.0,{},447646,franks,
True,365220305,1,,,,1566,1577,115.0,{},2892322,mongols,
False,365369887,0,,,,1087,1072,-19.0,{},2325281,cumans,
True,365369887,1,,,,1126,1140,19.0,{},2209812,mongols,
False,365369887,0,,,,1087,1072,-19.0,{},2398352,huns,
True,365369887,1,,,,1086,1102,19.0,{},16790237,bohemians,
False,365395996,0,,,,704,673,-61.0,{},18848733,koreans,
True,365395996,1,,,,765,778,61.0,{},4257151,armenians,
False,365304749,0,,,,1297,1283,-50.0,{},10066604,georgians,
True,365304749,1,,,,1347,1361,50.0,{},4062999,byzantines,
True,365242371,0,,,,762,777,17.5,{},5147314,ethiopians,
False,365242371,1,,,,723,709,-17.5,{},1465614,tatars,
True,365242371,0,,,,756,771,17.5,{},6101767,spanish,
False,365242371,1,,,,760,744,-17.5,{},20352620,spanish,
False,365403712,0,,,,963,947,26.75,{},16850362,malay,
True,365403712,1,,,,975,992,-26.75,{},2013083,turks,
False,365403712,0,,,,1022,1003,26.75,{},14361035,portuguese,
True,365403712,1,,,,927,946,-26.75,{},21635658,huns,
False,365403712,0,,,,986,969,26.75,{},10501826,chinese,
True,365403712,1,,,,948,966,-26.75,{},20058114,huns,
False,365403712,0,,,,990,973,26.75,{},10591993,magyars,
True,365403712,1,,,,1004,1019,-26.75,{},3128056,britons,
True,365354915,0,,,,1017,1033,7.0,{},2601841,mongols,
False,365354915,1,,,,1010,994,-7.0,{},17063448,ethiopians,
False,365244936,0,,,,775,758,56.0,{},2964960,portuguese,
True,365244936,1,,,,746,764,-56.0,{},16864464,slavs,
False,365244936,0,,,,817,798,56.0,{},3213437,italians,
True,365244936,1,,,,744,763,-56.0,{},18083143,tatars,
False,365244936,0,,,,810,791,56.0,{},20903315,celts,
True,365244936,1,,,,744,763,-56.0,{},14929641,vikings,
True,365285925,0,,,,865,881,-14.0,{},16599832,persians,
False,365285925,1,,,,861,844,14.0,{},2461733,khmer,
True,365285925,0,,,,831,848,-14.0,{},15808545,persians,
False,365285925,1,,,,863,846,14.0,{},16734114,spanish,
False,365331564,0,,,,1000,956,-35.0,{},21863836,chinese,
True,365331564,1,,,,1035,1049,35.0,{},6402867,khmer,
False,365291065,0,,,,986,971,-21.0,{},5033482,britons,
True,365291065,1,,,,1007,1022,21.0,{},17234841,romans,
True,365408395,0,,,,1271,1285,54.0,{},305090,vikings,
False,365408395,1,,,,1217,1203,-54.0,{},1552400,vikings,
True,365379498,0,,,,1116,1132,6.0,{},6168907,slavs,
False,365379498,1,,,,1110,1094,-6.0,{},741232,ethiopians,
False,365363271,0,,,,1106,1090,-3.0,{},19224831,bohemians,
True,365363271,1,,,,1109,1125,3.0,{},9239719,mayans,
False,365226727,0,,,,790,776,-51.0,{},6085291,mongols,
True,365226727,1,,,,841,855,51.0,{},2491984,magyars,
False,365395766,0,,,,1174,1158,-3.0,{},9781540,huns,
True,365395766,1,,,,1177,1193,3.0,{},11239175,lithuanians,
True,365349051,0,,,,746,763,-27.0,{},17207040,portuguese,
False,365349051,1,,,,773,756,27.0,{},6881251,bohemians,
True,365342895,0,,,,1097,1113,15.0,{},3519044,koreans,
False,365342895,1,,,,1090,1075,-15.0,{},19806660,mongols,
True,365342895,0,,,,1108,1123,15.0,{},9094384,mongols,
False,365342895,1,,,,1085,1070,-15.0,{},19743551,vietnamese,
False,365261367,0,,,,1132,1118,-38.0,{},20250704,cumans,
True,365261367,1,,,,1170,1184,38.0,{},21053757,saracens,
True,365269639,0,,,,1121,1136,27.0,{},20250704,incas,
False,365269639,1,,,,1094,1079,-27.0,{},11457844,khmer,
False,365230395,0,,,,972,956,-10.5,{},12672597,britons,
True,365230395,1,,,,1031,1045,10.5,{},13892358,lithuanians,
False,365230395,0,,,,1000,951,-10.5,{},12638589,goths,
True,365230395,1,,,,962,1005,10.5,{},9722790,bengalis,
False,365403802,0,,,,1218,1201,-13.5,{},4992009,mongols,
True,365403802,1,,,,1122,1140,13.5,{},18068000,koreans,
False,365403802,0,,,,1132,1119,-13.5,{},4868602,magyars,
True,365403802,1,,,,1255,1267,13.5,{},6313422,magyars,
True,365404584,0,,,,1010,1025,-7.666666666666629,{},14547811,dravidians,
False,365404584,1,,,,963,947,7.666666666666629,{},19494809,poles,
True,365404584,0,,,,1012,1027,-7.666666666666629,{},5419712,burgundians,
False,365404584,1,,,,989,972,7.666666666666629,{},5926438,gurjaras,
True,365404584,0,,,,898,918,-7.666666666666629,{},15110529,franks,
False,365404584,1,,,,991,974,7.666666666666629,{},2705564,malians,
True,365250295,0,,,,878,916,-10.0,{},21843397,byzantines,
False,365250295,1,,,,888,872,10.0,{},5114204,incas,
True,365332593,0,,,,961,979,-42.0,{},14198904,aztecs,
False,365332593,1,,,,1003,952,42.0,{},12063208,spanish,
False,365307076,0,,,,1044,1028,-4.0,{},2393811,goths,
True,365307076,1,,,,1048,1064,4.0,{},4247296,mayans,
True,365425013,0,,,,1089,1105,-8.0,{},6209495,aztecs,
False,365425013,1,,,,1097,1081,8.0,{},20400289,ethiopians,
True,365425377,0,,,,1381,1393,54.0,{},19526324,huns,
False,365425377,1,,,,1308,1294,-54.0,{},521017,huns,
True,365425377,0,,,,1438,1448,54.0,{},18688500,magyars,
False,365425377,1,,,,1265,1253,-54.0,{},21533470,burmese,
True,365425377,0,,,,1580,1585,54.0,{},9968423,hindustanis,
False,365425377,1,,,,1283,1270,-54.0,{},5768380,magyars,
True,365425377,0,,,,1009,1036,54.0,{},14995101,franks,
False,365425377,1,,,,1336,1321,-54.0,{},542094,spanish,
False,365429225,0,,,,653,637,-60.25,{},20276358,khmer,
True,365429225,1,,,,633,647,60.25,{},17506839,malians,
False,365429225,0,,,,700,682,-60.25,{},15467148,goths,
True,365429225,1,,,,680,692,60.25,{},1516258,mongols,
False,365429225,0,,,,478,470,-60.25,{},11409784,tatars,
True,365429225,1,,,,648,662,60.25,{},19769021,franks,
False,365429225,0,,,,550,539,-60.25,{},4660437,byzantines,
True,365429225,1,,,,661,674,60.25,{},15427551,britons,
True,365493923,0,,,,2077,2088,117.0,{},1782455,chinese,
False,365493923,1,,,,1960,1949,-117.0,{},4508038,magyars,
True,365397100,0,,,,2064,2073,174.0,{},5936228,incas,
False,365397100,1,,,,1890,1881,-174.0,{},3995942,gurjaras,
False,365455335,0,,,,1748,1733,-25.0,{},2133169,vikings,
True,365455335,1,,,,1773,1788,25.0,{},11338958,burmese,
False,365468635,0,,,,1447,1431,0.0,{},1088465,persians,
True,365468635,1,,,,1447,1463,0.0,{},18416899,mongols,
False,365512059,0,,,,1338,1323,-15.0,{},15719103,burmese,
True,365512059,1,,,,1353,1368,15.0,{},66930,burmese,
True,365552621,0,,,,1651,1663,91.0,{},1854509,mongols,
False,365552621,1,,,,1560,1548,-91.0,{},20601655,georgians,
False,365574947,0,,,,1096,1082,-27.0,{},4868430,persians,
True,365574947,1,,,,1155,1183,27.0,{},21650646,franks,
False,365574947,0,,,,1117,1102,-27.0,{},758864,koreans,
True,365574947,1,,,,1112,1128,27.0,{},760510,ethiopians,
False,365556427,0,,,,1187,1170,28.0,{},2222933,ethiopians,
True,365556427,1,,,,1159,1176,-28.0,{},20929655,malians,
True,365440731,0,,,,1268,1283,13.0,{},1934584,hindustanis,
False,365440731,1,,,,1273,1256,-13.0,{},1303470,ethiopians,
True,365440731,0,,,,1236,1252,13.0,{},1769295,mayans,
False,365440731,1,,,,1199,1185,-13.0,{},337384,persians,
True,365440731,0,,,,1256,1271,13.0,{},2190369,malians,
False,365440731,1,,,,1249,1233,-13.0,{},10685392,saracens,
True,365539157,0,,,,1364,1379,29.0,{},2693174,persians,
False,365539157,1,,,,1335,1320,-29.0,{},3083734,lithuanians,
False,365464034,0,,,,1768,1754,-33.0,{},3406478,mayans,
True,365464034,1,,,,1801,1815,33.0,{},2704299,italians,
True,365500040,0,,,,1312,1327,25.0,{},15920373,mongols,
False,365500040,1,,,,1287,1272,-25.0,{},7033784,mongols,
True,365430729,0,,,,808,822,-2.0,{},1923524,britons,
False,365430729,1,,,,798,780,2.0,{},12472554,japanese,
True,365430729,0,,,,797,811,-2.0,{},19017897,turks,
False,365430729,1,,,,750,735,2.0,{},15485265,spanish,
True,365430729,0,,,,777,792,-2.0,{},682334,aztecs,
False,365430729,1,,,,774,757,2.0,{},20214053,spanish,
True,365430729,0,,,,669,689,-2.0,{},249834,burgundians,
False,365430729,1,,,,737,722,2.0,{},6159135,persians,
True,365587982,0,,,,1172,1188,-7.0,{},2903056,vikings,
False,365587982,1,,,,1179,1163,7.0,{},6702744,vietnamese,
False,365442028,0,,,,1072,1057,-32.0,{},1281384,persians,
True,365442028,1,,,,1104,1119,32.0,{},6754378,bengalis,
True,365520971,0,,,,1208,1226,-31.5,{},7514628,saracens,
False,365520971,1,,,,1227,1211,31.5,{},573727,bohemians,
True,365520971,0,,,,1239,1256,-31.5,{},4835706,franks,
False,365520971,1,,,,1283,1264,31.5,{},18675824,persians,
True,365555441,0,,,,1042,1061,-62.0,{},20161085,japanese,
False,365555441,1,,,,1104,1085,62.0,{},2643475,ethiopians,
True,365471737,0,,,,1031,1047,-6.0,{},11465472,ethiopians,
False,365471737,1,,,,1037,1021,6.0,{},10486811,malay,
False,365456167,0,,,,952,935,18.0,{},1997494,bohemians,
True,365456167,1,,,,938,955,-18.0,{},20824858,huns,
False,365456167,0,,,,959,942,18.0,{},2007789,burgundians,
True,365456167,1,,,,937,954,-18.0,{},7336474,persians,
False,365505177,0,,,,1135,1119,3.0,{},5457207,georgians,
True,365505177,1,,,,1132,1148,-3.0,{},12077414,vikings,
False,365444417,0,,,,1035,1018,-6.5,{},1476429,italians,
True,365444417,1,,,,1033,1048,6.5,{},105350,mongols,
False,365444417,0,,,,994,979,-6.5,{},2073438,huns,
True,365444417,1,,,,1009,1025,6.5,{},10789590,georgians,
True,365544564,0,,,,1229,1244,20.5,{},5182504,persians,
False,365544564,1,,,,1263,1246,-20.5,{},20085885,magyars,
True,365544564,0,,,,1241,1256,20.5,{},5169796,italians,
False,365544564,1,,,,1166,1153,-20.5,{},6094769,mongols,
True,365574881,0,,,,1053,1068,28.0,{},4320909,berbers,
False,365574881,1,,,,1025,1010,-28.0,{},902535,ethiopians,
